bin1_ComSq_Fz	bin2_ComPh_Fz	bin3_ComMow_Fz	bin4_RareSq_Fz	bin5_RarePh_Fz	bin6_RareMow_Fz		   ERPset
  3.889	  4.176	   1.233	  -0.289	   2.622	   -3.258	TECH4002_ERPs_filt
  2.691	  5.000	   4.326	  11.361	  10.505	    2.991	TECH4005_ERPs_filt
  7.438	  7.903	   7.751	  10.879	  12.180	   14.593	TECH4006_ERPs_filt
 14.721	 14.326	  15.200	  12.080	   8.826	   15.564	TECH4007_ERPs_filt
  7.662	  8.924	   6.984	   8.021	   7.798	    8.097	TECH4008_ERPs_filt
  9.238	  8.509	   7.667	   8.501	  10.712	   10.134	TECH4011_ERPs_filt
  8.893	  7.591	   9.984	  12.763	  12.352	    8.330	TECH4013_ERPs_filt
  7.886	  7.714	   5.247	   6.075	   5.949	    5.149	TECH4014_ERPs_filt
 12.589	 13.183	  10.044	   9.382	  11.787	    8.257	TECH4015_ERPs_filt
  8.004	  9.959	   8.866	   8.884	  10.337	   11.326	TECH4016_ERPs_filt
  7.443	  5.551	   6.683	   6.561	   5.023	    7.357	TECH4017_ERPs_filt
 10.574	 12.343	  11.032	  18.410	  17.303	   16.849	TECH4018_ERPs_filt
  8.446	  9.811	   8.848	   9.145	  10.766	    9.799	TECH4019_ERPs_filt
  4.645	  5.146	   3.736	   3.071	   7.625	    2.130	TECH4021_ERPs_filt
  5.859	  5.821	   5.952	   9.356	   4.327	    6.215	TECH4022_ERPs_filt
  3.990	  3.281	   5.225	   0.691	  -5.189	   -0.529	TECH4024_ERPs_filt
 10.149	  7.699	  10.171	  12.358	  11.471	    9.618	TECH4025_ERPs_filt
  6.382	  6.010	   6.023	   6.367	   8.693	    4.227	TECH4026_ERPs_filt
  7.639	  8.312	   8.916	   8.974	  11.313	    4.999	TECH4028_ERPs_filt
 10.490	 11.190	  10.369	   5.713	  13.476	    8.652	TECH4029_ERPs_filt
  3.250	  4.364	   2.337	   8.657	   2.849	    5.942	TECH4030_ERPs_filt
  5.236	  4.481	   5.932	   4.937	   7.965	    2.837	TECH4031_ERPs_filt
  9.906	 10.858	  10.455	  12.347	   6.957	    9.543	TECH4032_ERPs_filt
  2.831	  1.309	   0.424	   5.385	   6.942	    3.528	TECH4034_ERPs_filt
  7.411	 10.456	   7.967	  14.653	  18.576	   12.275	TECH4035_ERPs_filt
  7.264	  6.551	   6.785	   7.474	   8.335	    6.391	TECH4036_ERPs_filt
  2.041	  3.116	   3.829	   6.099	   3.128	    6.279	TECH4037_ERPs_filt
  6.256	  6.323	   6.445	   6.888	   3.229	   10.353	TECH4038_ERPs_filt
  4.660	  6.862	   4.471	  12.930	  15.432	    7.994	TECH4039_ERPs_filt
 -3.310	 -3.788	  -1.647	   1.721	  -7.116	   -4.880	TECH4040_ERPs_filt
 15.608	 15.662	  14.091	  10.976	  15.092	   11.917	TECH4041_ERPs_filt
  8.174	  8.008	   7.948	  10.018	   7.710	    6.197	TECH4043_ERPs_filt
  7.278	  5.771	   6.685	   6.469	  13.530	    6.446	TECH4044_ERPs_filt
  4.277	  4.710	   3.457	  11.971	   5.611	    7.647	TECH4045_ERPs_filt
  6.470	  4.401	   6.604	   0.491	   4.935	    0.978	TECH4047_ERPs_filt
  6.349	  8.371	   6.488	  12.473	  10.131	   13.578	TECH4048_ERPs_filt
 -0.901	  0.861	   0.877	   3.240	   3.694	    2.781	TECH4050_ERPs_filt
  3.745	  5.370	   3.172	   8.224	   6.935	    9.446	TECH4052_ERPs_filt
  5.680	  8.734	   8.135	  12.036	  14.586	    8.735	TECH4053_ERPs_filt
  4.704	  6.538	   6.497	   3.203	  -2.050	   -1.120	TECH4054_ERPs_filt
 -1.521	 -1.601	  -0.850	   2.247	  -5.137	   -1.201	TECH4055_ERPs_filt
  5.911	  5.116	   4.440	   7.051	   8.176	    8.027	TECH4056_ERPs_filt
 11.119	  9.918	  11.366	  12.907	  16.188	   10.921	TECH4057_ERPs_filt
 13.868	 13.847	  13.565	  23.509	  20.366	   17.290	TECH4058_ERPs_filt
  1.685	 -1.452	  -0.841	   1.045	   5.048	    3.330	TECH4060_ERPs_filt
  7.698	  7.400	   9.774	  15.846	  17.953	   12.535	TECH4061_ERPs_filt
 -2.883	  0.534	  -0.275	   2.835	   1.844	    0.901	TECH4062_ERPs_filt
  2.186	  1.930	  -0.240	   3.194	  -6.948	   -5.220	TECH4063_ERPs_filt
  9.238	  8.849	   8.772	  15.669	  14.485	   11.016	TECH4065_ERPs_filt
 11.915	 15.074	  13.103	   9.716	  12.658	   15.138	TECH4066_ERPs_filt
  8.808	  5.830	   9.972	   9.243	  13.006	    7.943	TECH4068_ERPs_filt
  5.776	  5.376	   2.388	   6.877	   3.890	    0.668	TECH4069_ERPs_filt
  1.494	  3.506	   0.864	   7.681	  -1.772	    1.745	TECH4070_ERPs_filt
 14.624	 11.863	  11.612	  19.439	  16.064	   13.842	TECH4071_ERPs_filt
