bin1_ComSq_Pz	bin2_ComPh_Pz	bin3_ComMow_Pz	bin4_RareSq_Pz	bin5_RarePh_Pz	bin6_RareMow_Pz		   ERPset
 10.008	 11.260	   8.880	   8.983	   7.582	    7.415	TECH4002_ERPs_filt
 16.090	 15.855	  16.897	  23.765	  21.503	   17.576	TECH4005_ERPs_filt
 10.258	 10.456	   9.956	  11.097	  12.230	   15.184	TECH4006_ERPs_filt
 19.088	 19.279	  20.789	  11.678	  16.181	   17.798	TECH4007_ERPs_filt
 13.531	 16.160	  13.531	  15.344	  16.755	   13.572	TECH4008_ERPs_filt
 10.821	 10.961	  11.151	   6.859	   8.026	    8.710	TECH4011_ERPs_filt
 14.591	 12.616	  12.637	  17.473	  17.281	   10.158	TECH4013_ERPs_filt
 14.748	 13.490	  13.353	   9.127	   9.618	   12.826	TECH4014_ERPs_filt
 12.120	 12.621	  11.181	   8.720	  12.399	    8.217	TECH4015_ERPs_filt
 11.398	 15.674	  13.790	  12.709	  13.196	   14.172	TECH4016_ERPs_filt
  9.359	  7.693	   9.329	   6.863	   6.454	   10.166	TECH4017_ERPs_filt
  8.801	  9.978	  10.825	  10.912	   6.701	    6.750	TECH4018_ERPs_filt
 10.282	 11.879	  11.230	  10.288	   8.261	   10.980	TECH4019_ERPs_filt
 11.750	 12.193	  10.810	  13.842	  12.816	   13.253	TECH4021_ERPs_filt
 11.224	 11.683	  10.886	  14.879	   7.509	   14.249	TECH4022_ERPs_filt
 12.680	 13.570	  13.797	  15.851	  11.354	   16.138	TECH4024_ERPs_filt
 14.888	 13.973	  15.443	  15.822	  14.703	   17.759	TECH4025_ERPs_filt
  4.758	  5.021	   5.581	   9.252	   4.307	    4.476	TECH4026_ERPs_filt
 11.425	 12.468	  12.999	  10.533	  11.316	    9.889	TECH4028_ERPs_filt
  8.915	  7.472	   8.147	  -4.291	   9.131	    1.189	TECH4029_ERPs_filt
  9.513	 10.997	   9.863	  12.617	   9.815	   11.733	TECH4030_ERPs_filt
  4.690	  3.945	   6.640	   4.351	   2.772	    4.730	TECH4031_ERPs_filt
 10.267	 10.415	  11.364	  10.337	   7.373	   11.082	TECH4032_ERPs_filt
 12.104	 10.589	  10.578	  11.605	  14.488	   12.033	TECH4034_ERPs_filt
 15.765	 17.300	  17.502	  18.213	  22.431	   20.617	TECH4035_ERPs_filt
  9.704	  9.153	   9.272	   8.626	  10.413	    5.604	TECH4036_ERPs_filt
  7.822	  7.918	   8.476	   9.021	   8.613	    7.960	TECH4037_ERPs_filt
  7.634	  7.713	   7.673	   7.254	   5.634	   10.435	TECH4038_ERPs_filt
 11.458	 12.020	  10.781	  22.467	  13.946	   12.322	TECH4039_ERPs_filt
 17.409	 16.620	  18.119	  23.170	  17.251	   18.948	TECH4040_ERPs_filt
  0.216	 -0.804	  -0.290	 -10.889	  -6.185	   -9.360	TECH4041_ERPs_filt
 14.805	 14.822	  14.414	  15.539	  12.658	   11.965	TECH4043_ERPs_filt
 10.944	 10.506	  10.736	   6.576	  12.420	    9.562	TECH4044_ERPs_filt
 10.786	 11.664	  10.504	  14.445	   8.007	    8.751	TECH4045_ERPs_filt
  8.409	  7.110	   8.723	   2.613	   4.154	    3.014	TECH4047_ERPs_filt
  8.415	  7.586	  10.138	   9.409	  14.491	    6.340	TECH4048_ERPs_filt
  7.425	  7.542	   6.762	   8.140	   9.497	    8.679	TECH4050_ERPs_filt
 13.394	 13.582	  13.435	  14.380	  14.567	   16.019	TECH4052_ERPs_filt
 14.596	 17.000	  16.887	  17.814	  20.941	   19.811	TECH4053_ERPs_filt
 11.644	 11.705	  13.649	   6.846	   9.311	   10.232	TECH4054_ERPs_filt
  7.250	  5.993	   7.249	   5.900	   2.223	    3.212	TECH4055_ERPs_filt
 12.687	 12.700	  12.796	  16.655	  17.118	   15.813	TECH4056_ERPs_filt
 14.183	 12.938	  14.304	  14.628	  18.096	   13.967	TECH4057_ERPs_filt
 24.832	 24.720	  25.438	  31.285	  28.156	   27.236	TECH4058_ERPs_filt
 11.911	  7.880	  10.236	  12.577	  10.965	   15.068	TECH4060_ERPs_filt
 13.329	 11.504	  13.576	  16.270	  19.509	   11.792	TECH4061_ERPs_filt
  8.800	 10.402	   9.681	  11.408	  10.413	    8.849	TECH4062_ERPs_filt
  7.755	  6.858	   6.510	   5.938	   5.282	    5.051	TECH4063_ERPs_filt
 17.012	 17.538	  17.292	  17.479	  19.996	   20.418	TECH4065_ERPs_filt
  4.712	  6.426	   6.034	   1.314	   1.973	    6.875	TECH4066_ERPs_filt
 13.535	 11.817	  13.830	   9.875	  11.368	    8.879	TECH4068_ERPs_filt
 16.009	 15.918	  15.026	  14.704	  13.526	   11.607	TECH4069_ERPs_filt
 15.550	 15.865	  15.486	  16.615	  13.857	   14.977	TECH4070_ERPs_filt
 17.725	 16.258	  15.475	  18.471	  15.501	   18.275	TECH4071_ERPs_filt
